"DSNUM","NAME","Lat","Long","Coordinate_System","USGS_ID","HUC","METHOD_SOURCE","Data_Source","ECOREGION","STATE","Surface_Area_acres","DRAIN_SQMILE","NET_SED_CONTRIB_SQMILE","SEDI_RATE_MEAN_ACFT_YR","Sed_Yield_m_yr","Sed_Yield_mm_yr","Sed.Rate..mm.yr.","slope_calc","forest_calc","crops_calc"
"71003","HAWKINS RESERVOIR",365721,1211838,"",".",".","1","RESSED","11.1","CA",21.8,"4.04",4.01,0.609318996,"7.23657E-05",0.072365688,8.5,20.7116052340881,38.19,2.29
"54011","LAKE BALLINGER",314532,1000241,"",".",".","7","RESSED","9.4","TX",352.2,"210",209,35.31585903,"8.0474E-05",0.080474046,30.6,1.2889375601869,4.11,19.42
"22032","H. N. FRY POND",415909,841031,"",".",".","1","RESSED","8.2","MI",15.36,"12.45",12.45,0.736111111,"2.81583E-05",0.028158296,14.6,1.71835800165546,17.63,25.92
"53020","HAMILTON CITY LAKE",314209,980451,"",".",".","1","RESSED","9.4","TX",53,"12",11.9,2.813559322,"0.000112601",0.112600797,16.2,1.84428686633206,10.16,3.56
"6003","GREENSBORO (LAKE BRANDT)",361022,795019,"WGS84","0209411705",".","7","RESSED","8.3","NC",450,"74.1",73.4,22.60869565,"0.000146694",0.146693812,15.3,3.33085695467586,37.9,0.59
"22012","SIXMILE CREEK",411229,842632,"",".",".","1","RESSED","8.2","OH",167,"21.6",21.4,7.666666667,"0.000170618",0.170618121,14,0.292205942108773,8.23,78.87
"62018","HOLLINGER DEBRIS BASIN",380614,1141012,"",".",".","1","RESSED","10.1","NV",95,"200",200,5.287128713,"1.25899E-05",0.012589899,17,10.092939831982,63.85,0
"39009","STERLING DAM",464807,1001655,"",".",".","1","RESSED","9.3","ND",73.14,"42.81",42.7,1.847742818,"2.06085E-05",0.020608482,7.7,1.11712611912445,0.02,35.3
"70013","LITTLE ROCK RESERVOIR",342907,1180120,"","10264500","18090206","7","RESSED","10.2","CA",102,"68",67.84,7.610921502,"5.34298E-05",0.053429825,22.7,23.9699310894438,31.08,0
"25009","KISER CREEK DESILTING BASIN",393355,910527,"",".",".","1","RESSED","8.3","IL",400,"66",59.6,170,"0.001358423",1.358422948,129.5,4.03838134639153,36.43,36.61
"39008","BATTLE CREEK DETENTION DAM",445357,1045205,"",".",".","1","RESSED","9.3","WY",88.72,"18.44",18.44,1.935714286,"4.99934E-05",0.049993401,6.7,2.0045340321059,0,0
"17004","SPRING MILL",384427,862443,"",".",".","1","RESSED","8.3","IN",28,"15.03",5.29,5.242424242,"0.000471964",0.471963963,57.1,3.92434224828287,45.93,9.85
"54003","LAKE SWEETWATER",322620,1001822,"","08083200","12060102","7","RESSED","9.4","TX",752,"110",108.8,44.3220339,"0.00019401",0.194009562,18,2.81096532336597,10.39,1.51
"71041","SUCCESS LAKE",360343,1185521,"","11204700","18030006","7","RESSED","11.1","CA",2406,"393",393,307.6470588,"0.000372814",0.372814303,39,19.5652130480062,53.08,0.07
"22001","GRAND RESERVOIR (LAKE ST. MARYS)",403206,843423,"",".","04100004","1","RESSED","8.2","OH",15748,"118",93,245.010395,"0.001254683",1.2546827,4.7,0.647414753306122,2.7,66.09
"57015","JEMEZ CANYON DAM",352340,1063251,"","08328950","13020202","7","RESSED","10.1","NM",2895,"1034",1029,521.7370892,"0.000241473",0.241473059,54.9,10.1262580819925,42.38,0.04
"74021","COLDWATER LAKE",461728,1221549,"","14240350","17080005","1","RESSED","6.2","WA",5.53,"17.49",16.29,NA,"",NA,NA,24.6314558157091,18.47,0
"99074","COLDWATER LAKE",461728,1221549,"",".",".","1","RESSED","6.2","WA",8.00621436,"17.49042778",16.29351109,NA,"",NA,NA,24.6314558157091,18.47,0
"8002","LLOYD SHOALS (Jackson)",331914,835028,"WGS84","02210000","03070103","7","RESSED","8.3","GA",4537,"1414",1407,576.8595041,"0.000195258",0.19525776,38.8,3.32514668556171,43.01,0.02
"20003","BOONE",362624,822616,"","03486800","06010102","7","RESSED","8.4","TN",4520,"1840",662,271.3559322,"0.000195215",0.195215222,18.3,13.755489916386,63.58,0.21
"35023","LAKE ERICSON",414529,983907,"",".",".","1","RESSED","9.3","NE",161,"500",41,17.78115502,"0.000206542",0.206542039,33.7,2.13042063983871,0.29,2.38
"25019","CORALVILLE RESERVOIR",414329,913141,"","05453520","07080208","7","RESSED","9.2","IA",24800,"3115",3076,1251.578947,"0.000193778",0.193777909,15.4,1.86145763046673,4.36,73.58
"57901","Prop Canyon Watershed Site 1",351556,1075948,"",".",".","1","RESSED","10.1","NM",51.3,"14.41",14.36,0.874233129,"2.89938E-05",0.028993802,5.2,7.90778727371986,41.72,0
"20004","FORT PATRICK HENRY",362952,823031,"","03487010","06010102","7","RESSED","8.4","TN",893,"1903",62,15.22522523,"0.000116951",0.11695112,5.2,13.5715545445533,62.45,0.2
"44004","LAKE BAILEY",350748,925519,"",".",".","1","RESSED","8.4","AR",115,"15.2",15,10,"0.000317498",0.317498069,26.5,2.1876350962762,61.12,0
"45010","LAKE CARLTON",345836,952136,"",".",".","1","RESSED","8.4","OK",52,"19.8",19.7,4.178571429,"0.000101017",0.10101688,24.5,5.6141385529073,89.04,0
"53902","Stillhouse Hollow Lake",310121,973154,"","08104050","12070203","7","RESSED","9.4","TX",11773,"1319",1301,364.6464646,"0.000133483",0.133483338,9.4,2.52510777299649,19.87,1.1
"24057","LAKE LOU YEAGER",391115,893615,"",".",".","7","RESSED","8.3","IL",1580,"115",73.29,167.9130435,"0.001091119",1.091118853,32.4,0.693245100757379,9.02,77.58
"71040","SANTA FELICIA",342741,1184510,"","11109800","18070102","7","RESSED","11.1","CA",1240,"425",425,247,"0.000276784",0.276783611,60.7,19.6211510366865,29.73,0
"58001","BONITO RESERVOIR",332721,1054357,"",".",".","1","RESSED","6.2","NM",42,"40",39.9,3.225806452,"3.85033E-05",0.038503283,23.4,24.041650223376,95.83,0
"65004","DANIELS",422043,1122635,"",".",".","7","RESSED","10.1","ID",370,"114.4",113.8,37.68,"0.000157689",0.157688848,31,10.1595694126906,10.21,15.56
"38005","ANGOSTURA RESERVOIR",432035,1032617,"","06401010","10120109","7","RESSED","9.3","SD",4841,"9100",9093,1032.972973,"5.41021E-05",0.054102099,65,3.79315883146792,6.83,0.39
"21042","LAKE MILTON",410737,805838,"","03091000","5030103","7","RESSED","8.1","OH",1685,"280",277.4,234,"0.000401737",0.401736923,42.3,1.74697970017489,29.1,22.96
"36001","SPLIT ROCK",435331,962159,"",".",".","1","RESSED","9.2","MN",120.6,"41.3",41.1,19.39449541,"0.000224734",0.224734119,49,0.888013471929432,0.46,82.38
"48003","MUDDY CREEK RESERVOIR",374458,1031453,"",".",".","1","RESSED","9.4","CO",1184,"154.2",152.4,79.56097561,"0.000248627",0.248626537,20.5,4.77881485850364,5.26,0
"7006","CANNON LAKE",353040,803850,"WGS84",".",".","1","RESSED","8.3","NC",205,"18",17.7,13.68421053,"0.000368196",0.368195799,20.3,3.54208939664307,38.71,6.79
"54006","LAKE FORT PHANTOM HILL",323658,994005,"",".",".","7","RESSED","9.4","TX",4246,"478",268,179.3243243,"0.000318667",0.318666754,12.9,1.63248781574237,13.82,13.23
"53031","LAKE WACO (OLD)",313530,971241,"",".",".","7","RESSED","9.4","TX",2801,"1666",1662,277.9190751,"7.96379E-05",0.079637879,30.2,1.87862806012807,18.04,7.23
"48005","TELLER RESERVOIR",382632,1044937,"","07099233","11020002","1","RESSED","9.4","CO",202,"78.8",78.5,53.63321799,"0.000325384",0.325384264,80.9,11.194192489298,45.84,0
"70024","PUDDINGSTONE DIVERSION DAM",340750,1174658,"",".",".","1","RESSED","11.1","CA",10.5,"19.9",19.7,14.21721311,"0.000343701",0.343700841,412.7,21.7470566813579,18.12,0
"99025","LAKE PANORAMA",414143,942251,"","05483470","433","1","RESSED","9.2","IA",1270.121661,"432.8205197",430.8900089,597.3676079,"0.000660249",0.660248758,143.4,2.10181181038131,3.66,79.39
"19005","GRIGGS RESERVOIR",400057,830540,"","3221500","05060001","7","RESSED","8.2","OH",363,"1053",1052,14,"6.33789E-06",0.006337889,11.8,0.893741664784618,8.67,70
"25021","LAKE PANORAMA",414144,942258,"","05483470","07100007","1","RESSED","9.2","IA",1270,"432.8",430.9,597.1578947,"0.000660002",0.660001667,143.3,2.09608991820906,3.62,79.46
"19052","ACTON LAKE",393327,844404,"","393333084441400","05080002","7","RESSED","8.2","OH",602,"107.4",106.5,NA,"",NA,NA,1.34620304149833,12.03,77.72
"70025","PUDDINGSTONE DAM F.C. BASIN",340516,1174843,"",".",".","1","RESSED","11.1","CA",522.8,"32.2",11,15.40740741,"0.000667067",0.667066651,9,16.256684392539,10.44,0
"19013","OSHAUGHNESSY",400914,830733,"","03220500","05060001","7","RESSED","8.2","OH",829,"988",987,103.6153846,"4.99965E-05",0.049996481,38.1,0.870828787302624,8.98,73.38
"34004","LAKE CHEESMAN",391231,1051619,"","06701000","10190002","7","RESSED","6.2","CO",874,"1766",1460,35.79288026,"1.16755E-05",0.011675518,12.5,9.20197316795726,37.05,0
"71043","LAKE KAWEAH (TERMINUS DAM)",362444,1190013,"","11210900","11210900","7","RESSED","11.1","CA",1945,"560",560,263.5658915,"0.000224147",0.224147308,41.3,22.4406252697835,55.22,0.01
"46","Hugo OK",340034,952257,"WGS84","7336600","11140105",".","Texas Water Board",".","OK",12338,"1709.0",1709,976.5,"0.000272121",0.272,24.1,5.57441264719255,64.66,0
"16013","WAPPAPELLO",365540,901704,"","07039000","08020202","7","RESSED","8.4","MO",23200,"1310",1206,499.535865,"0.000197266",0.197265762,6.6,6.08475138000687,75.6,0.54
"19006","OHIO CONSERVATION POND NO. 73",400305,824809,"",".",".","5","RESSED","8.2","OH",2.1,"24",24,0.826923077,"1.64092E-05",0.016409155,120,0.93383850807098,22.84,39.07
"51029","LAKE CHEROKEE",322156,943617,"",".",".","7","RESSED","8.3","TX",3987,"170",163.77,225.2173913,"0.000654938",0.654937598,17.2,2.27916910086752,33.26,0
"19041","LORAMIE LAKE",402156,842144,"","03261800","05080001","7","RESSED","8.2","OH",786,"78.7",77.4,8.333333333,"5.12755E-05",0.051275528,3.2,0.727617282368052,6.61,81.3
"60050","FRYE CREEK (NO. 3)",324948,1094549,"",".",".","1","RESSED","10.2","AZ",212,"26",21.4,7.774774775,"0.000173024",0.173024017,11.2,10.6639287599553,7.5,0.34
"60001","LAKE PLEASANT",335049,1121556,"","335114112160401","15070102","1","RESSED","10.2","AZ",3693,"1450",1444,628.4375,"0.000207266",0.207265609,51.9,12.5494325388989,16.67,0.01
"53022","LAKE MINERAL WELLS",324901,980235,"","08090700","12060201","7","RESSED","9.4","TX",628,"74.4",73.4,87.64102564,"0.000568648",0.568648293,42.5,1.79277259783577,26.04,0.67
"76014","WALLA WALLA RIVER ARM - MCNARY RESERVOIR",460335,1185433,"",".",".","1","RESSED","10.1","WA",849,"1760",1760,683.2786885,"0.000184892",0.18489176,245.3,11.1390456089426,18.46,52.86
"26","Eagle Mountain",325227,972739,"WGS84","8045000","12030101",".","Texas Water Board",".","TX",8694,"1970.0",2970,264.5,"4.24133E-05",0.042,9.3,2.02742398204388,17.29,1.13
"45019","LAKE SPAVINAW",362257,950253,"","07191300","11070209","7","RESSED","8.4","OK",1638,"400",397.2,105.0892857,"0.000126003",0.126003192,19.6,5.09729298964693,52.47,0.17
"5008","GORDON LAKE",394453,784034,"WGS84","01603800","02070002","7","RESSED","8.4","PA",175,"64",4,4.69924812,"0.000559501",0.559500827,8.2,10.9569130378795,79.37,1.5
"53","Kickapoo",333936,984634,"WGS84","7314000","11130209",".","Texas Water Board",".","TX",6028,"275.0",275,360.2678571,"0.000623915",0.624,18.2,1.19158039191287,0.79,17.36
"15032","GRENADA Lake",334831,894614,"","08030205","08030205","7","RESSED","8.3","MS",64640,"1320",1219,1472.627119,"0.000575336",0.57533585,6.9,2.46220172958629,43.92,12.35
"45040","TORONTO LAKE",374431,955553,"","07165900","11070101","7","RESSED","9.2","KS",10000,"730",714,522.5806452,"0.000348568",0.348567954,15.9,2.16474983109726,6.75,5.55
"13","Bridgeport",331311,974948,"WGS84","8043000","12030101",".","Texas Water Board",".","TX",11954,"1111.0",1111,458.7272727,"0.00019664",0.197,11.7,2.07892399117676,17.14,1.48
"18003","GREAT FALLS",354806,853719,"",".",".","7","RESSED","8.3","TN",2098,"1675",1671,106.5497076,"3.03674E-05",0.030367438,15.5,6.18670554899535,57.51,3.94
"5009","THOMAS W. KOON LAKE",394551,783951,"WGS84","01603700","02070002","7","RESSED","8.4","PA",268,"60",59.6,2.160493827,"1.72639E-05",0.017263908,2.5,10.7413763355221,79.6,1.77
"99909","Mount Carmel Dam",485435,981641,"","485436098164600","09020313","7","RESSED","9.2","ND",337,"85.9",85,7.065420561,"3.95869E-05",0.039586895,6.4,0.790631570536997,0.16,87.32
"30017","HOMME DAM",482414,974731,"","05088500","09020310","7","RESSED","9.2","ND",194,"229",229,37.72222222,"7.84502E-05",0.078450214,59.3,1.21448860089304,2.9,64.4
"65002","ECHO",405748,1112556,"","10131500","16020101","7","RESSED","6.2","UT",1445,"732",732,75.75,"4.92838E-05",0.049283768,16,13.7446781485206,59.51,0.19
"41004","GIBSON RESERVOIR",473607,1124541,"","06079500","10030104","7","RESSED","6.2","MT",1296,"575",573,132.8306265,"0.000110402",0.110401747,31.2,19.9610215508057,69.99,0
"4010","COLUMBIA DAM",405526,750513,"WGS84",".",".","1","RESSED","8.4","NJ",50.15,"171",171,3.379,"9.41075E-06",0.009410754,20.5,5.26209637941753,54.91,2.05
"45035","HULAH RESERVOIR",365541,960517,"","07172500","11070106","7","RESSED","9.4","OK",13000,"732",712,309.0361446,"0.00020671",0.206710069,7.2,3.18808064605288,15.51,1.37
"47","Hulah OK",365542,960517,"WGS84","7172500","11070106",".","Texas Water Board",".","OK",3120,"732.0",732,140.2830189,"9.12696E-05",0.091,13.7,3.18808064605288,15.51,1.37
"22002","STRONACH",441246,855345,"",".",".","1","RESSED","5.2","MI",88,"291",233,17.63546798,"3.60465E-05",0.036046526,61.1,2.54226291588079,56.64,10.66
"18902","J. Percy Priest Reservoir",360921,863707,"","03430050","05130203","7","RESSED","8.3","TN",22720,"892",892,426.0106383,"0.000227451",0.227451046,5.7,4.16378731349251,46.32,2.37
"18009","DALE HOLLOW",363213,852704,"","03416500","05130105","7","RESSED","8.3","TN",30990,"935",887,NA,"",NA,NA,10.3093842291502,68.15,0.45
"17024","LAKE CHARLESTON",392731,880828,"",".",".","1","RESSED","8.2","IL",404,"811",811,52.40740741,"3.07754E-05",0.030775433,39.5,0.595854625010221,4.47,86.12
"53045","LAKE DANIEL",323854,985208,"","08086600","12060105","7","RESSED","9.4","TX",924,"115",113,56.82242991,"0.000239482",0.239482458,18.7,2.07892399117676,17.6,3.69
"15030","SARDIS RESERVOIR",342355,894715,"","07272500","08030201","1","RESSED","8.3","MS",58500,"1545",1454,998.2524272,"0.00032697",0.326970308,5.2,3.17094479019275,48.54,5.57
"101","Wright Patman",331817,940938,"WGS84","7344200","11140302",".","Texas Water Board",".","TX",18994,"3443.0",3443,860,"0.000118958",0.119,13.8,0.922382358758336,18.97,6.39
"12004","LAY Lake",325748,863102,"WGS84","02407950","03150107","7","RESSED","8.3","AL",6698,"9087",9076.5,803.7946429,"4.21754E-05",0.042175384,36.6,6.20935671358355,61.99,1.75
"20024","HALES BAR",350011,853711,"","03570525","6030001","1","RESSED","8.4","TN",7214,"21790",990,NA,"",NA,NA,13.1322110460553,65.74,0.46
"92","Tyler (2 lakes)",321245,950834,"WGS84","8034000","12020004",".","Texas Water Board",".","TX",4737,"107.0",107,23.4,"0.000104151",0.104,1.5,2.47935851870081,26.14,0
"20014","NORRIS",361327,840533,"","03532500","06010205","7","RESSED","8.4","TN",33620,"2912",2823,742.5,"0.000125262",0.125261592,6.7,14.7940337494902,66.3,0.03
"20027","MELTON HILL",355309,841759,"","03535912","06010207","7","RESSED","8.4","TN",5887,"3343",422,47.35294118,"5.34401E-05",0.05344005,2.5,14.1009357018353,64.49,0.03
"70016","PRADO FLOOD CONTROL RESERVOIR",335327,1173840,"",".",".","7","RESSED","11.1","CA",6670,"2233",1131,448.1481481,"0.000188708",0.188708451,20.5,11.1224974632234,13.44,3.36
"7009","EURY RESERVOIR",351513,795431,"WGS84",".",".","1","RESSED","8.3","NC",87.2,"269",269,5.182186235,"9.17473E-06",0.009174726,18.1,3.8444962923603,69.21,0.6
"32002","SHERIDAN COUNTY STATE LAKE",390850,1001140,"",".",".","1","RESSED","9.4","KS",116,"493",463,30.72072072,"3.15997E-05",0.031599685,80.7,1.03694038173166,0.12,71.47
"31001","LAKE OF THE OZARKS (BAGNELL DAM)",381212,923729,"","06925500","10290109","7","RESSED","8.4","MO",57404,"14000",13900,6497.175141,"0.000222609",0.222608694,34.5,2.62231416918051,29.2,12.44
"70003","RAILROAD CANYON RESERVOIR",334033,1171625,"","11070475","18070202","7","RESSED","11.1","CA",550,"718",651,16.42857143,"1.20185E-05",0.012018525,9.1,9.19639002361721,10.28,10.54
"52","Kemp",334534,990905,"WGS84","7312000","11130206",".","Texas Water Board",".","TX",15357,"2086.0",2086,2119.028571,"0.000483788",0.484,42.1,1.76415230157237,2.43,12.34
"20005","CHEROKEE",360958,832954,"","03493510","06010104","7","RESSED","8.4","TN",30650,"3428",1477,436.5079365,"0.000140749",0.140748572,4.3,13.3547946726609,60.94,0.19
"46002","GREAT SALT PLAINS LAKE",364440,980808,"","07150000","11060004","7","RESSED","9.4","OK",28304,"3200",3156,1234.107744,"0.000186229",0.18622948,13.3,1.91869107800674,1.28,29.77
"6010","WALNUT COVE",362212,800738,"WGS84",".",".","1","RESSED","8.3","NC",68,"397",397,102,"0.000122361",0.122360717,457.2,9.47532940612196,73.09,0.7
"20008","FORT LOUDOUN",354727,841433,"","03499510","06010201","7","RESSED","8.4","TN",15510,"9550",1556,567.862069,"0.000173806",0.173806341,11.2,13.750084157262,62.64,0.53
"18011","WOLF CREEK (LAKE CUMBERLAND)",365207,850850,"","03413500","05130103","7","RESSED","8.3","KY",63530,"5789",5690,646.4088398,"5.41038E-05",0.05410375,3.1,12.9527645133755,73.68,0.87
"50023","LAKE KEMP",334534,990905,"","07312000","11130206","7","RESSED","9.4","TX",20627,"2099",2067,2728.972222,"0.000628769",0.628768804,40.3,1.76415230157237,2.43,12.34
"48008","ABIQUIU RESERVOIR",361417,1062537,"","08286900","13020102","7","RESSED","10.1","NM",7478,"2146",1254,699.5454545,"0.000265675",0.265675037,28.5,9.55892352154564,45.46,0.23
"7012","PEE DEE MFG. CO.",345654,794620,"",".",".","1","RESSED","8.3","NC",62.4,"176",25,0.913242009,"1.73972E-05",0.017397154,4.5,2.63374923353739,56.52,2.69
"7008","ENTWHISTLE NO. 3",345815,794437,"WGS84",".",".","1","RESSED","8.3","NC",100,"168",18,0.440251572,"1.16483E-05",0.011648252,1.3,2.57657183026883,57.04,2.87
"66008","PIUTE",381928,1121132,"","10191000","16030001","7","RESSED","6.2","UT",2800,"2440",2436,256.7857143,"5.02026E-05",0.050202567,28,10.3315669524966,54.27,0.91
"30019","ORWELL DAM",461259,961041,"","05045950","09020103","7","RESSED","9.2","MN",1110,"1820",245,7.563636364,"1.47027E-05",0.014702694,2.1,2.06747983219579,24.67,25.97
"47001","CONCHAS RESERVOIR",352409,1041126,"","07223500","11080006","1","RESSED","9.4","NM",13715,"7409",6976,2111.956088,"0.000144182",0.144181905,46.9,6.46404645257948,28.22,0.22
"20023","CHICKAMAUGA",350622,851340,"","03566510","06020001","7","RESSED","8.4","TN",40760,"20790",1805,396.6341463,"0.000104651",0.104651448,3,13.4035998355762,66.07,0.47
"66009","SEVIER BRIDGE",392218,1120157,"","10218500","16030003","7","RESSED","10.1","UT",10120,"5120",1089,647.4166667,"0.000283132",0.2831316,19.5,11.4310836476283,51.53,3.06
"18010","OLD HICKORY",361747,863921,"","03426300","05130201","7","RESSED","8.3","TN",24400,"11674",2741,830.5750799,"0.000144312",0.144311921,10.4,10.8740511100274,66.57,1.48
"20015","WATTS BAR",353715,844656,"","03543005","06010201","1","RESSED","8.4","TN",43724,"17310",2925,1379.251701,"0.000224569",0.224569104,9.6,13.9337394167674,65.94,0.43
"60024","HORSESHOE",335904,1114236,"","09509501","15060203","7","RESSED","6.2","AZ",2719,"5618",5614,266.2222222,"2.25842E-05",0.022584176,29.8,8.76036974880563,38.89,0.03
"60023","BARTLETT",334905,1113753,"","09509502","15060203","7","RESSED","6.2","AZ",2768,"5812",190,164.8,"0.000413082",0.413081699,18.1,9.03440260213925,37.8,0.03
"58002","ALAMORGORDA (LAKE SUMNER)",343626,1042323,"","08384500","13060003","7","RESSED","9.4","NM",4639,"4393",3749,1172.079395,"0.000148893",0.148892883,77,5.48926764679914,24.54,0.08
"18004","GUNTERSVILLE",342534,862329,"","03574000","06030001","7","RESSED","8.4","AL",71210,"24450",2550,1609.368932,"0.000300571",0.300571488,6.9,12.4784450074081,64.48,0.78
"32003","KANOPOLIS RESERVOIR",383625,975759,"","06865000","10260006","7","RESSED","9.4","KS",14610,"7860",2560,681.6901408,"0.000126818",0.126817561,14.2,1.30039086616085,0.34,50.42
"18008","KENTUCKY",370051,881550,"","03609000","06040006","7","RESSED","8.3","KY",147544,"40200",7131,NA,"",NA,NA,9.72598825653704,58.71,3.49
"26003","POOL NO. 11",423225,903834,"","423210090383601","07060005","1","RESSED","8.1","IA",21100,"81600",NA,1159.324324,"",NA,16.7,2.19335630373867,25.42,35.76
"18007","PICKWICK LANDING",350412,881500,"","03593005","06040001","1","RESSED","8.3","TN",47530,"32820",1997,1061.737288,"0.000253204",0.253204461,6.8,10.6141201874027,58.84,3.11
"18006","WILSON",344817,873735,"","03589000","06030005","7","RESSED","8.3","AL",16000,"30750",1135,1422.453988,"0.000596863",0.596863077,27.1,10.973479868343,59.44,2.95
"44005","LAKE TANEYCOMO",363933,930729,"","07053820","11010003","1","RESSED","8.4","MO",1860,"4610",4606,904.7321429,"9.35467E-05",0.093546692,148.3,7.49141122342787,54.83,0.08
"52001","LAKE CORPUS CHRISTI",280227,975207,"",".",".","1","RESSED","8.5","TX",5493,"16800",16791,1097.737226,"3.11354E-05",0.031135381,60.9,2.01025657988821,6.72,4.76
"34005","PATHFINDER",422804,1065110,"","06640500","10180003","7","RESSED","10.1","WY",22600,"10700",3315,985.3658537,"0.000141562",0.141561881,13.3,5.65385904423584,16.23,0.01
"25018","POOL NO. 21",395410,912543,"",".",".","1","RESSED","8.3","IL",9380,"135000",NA,539.4904459,"",NA,17.5,2.06175769075854,18.55,47.9
"45016","LOWELL RESERVOIR",370347,944216,"","370344094422100","11070207","7","RESSED","8.4","KS",862,"2210",2208.6,82.09302326,"1.7702E-05",0.017701967,29,1.05412339244038,13.58,21.29
"57027","COCHITI LAKE",353719,1061911,"","08317300","13020201","7","RESSED","10.1","NM",9361,"11695",11680,270.5,"1.10295E-05",0.011029524,8.8,10.3980963135011,41.37,2.38
"68","Nasworthy",312318,1002841,"WGS84","8132000","12090102",".","Texas Water Board",".","TX",1380,"3975.0",2920,41.49090909,"6.7671E-06",0.007,9.2,1.18585327984601,0.25,3.26
